time/h,<Ewe>/V
0.169458496,3.11595726
0.172236273,3.109162569
0.175014051,3.102511406
0.177791829,3.097228289
0.180569607,3.093593597
0.183347384,3.090406895
0.186125162,3.088255644
0.18890294,3.086975098
0.191680717,3.08523035
0.194458495,3.08388567
0.197236273,3.083970547
0.200014051,3.083921432
0.202791828,3.083400965
0.205569606,3.082912922
0.208347384,3.082338572
0.211125161,3.082183599
0.211125217,3.082724094
0.213902995,3.173341274
0.216680772,3.183011293
0.21945855,3.186095476
0.222236328,3.186307907
0.225014105,3.185631037
0.227791883,3.184141397
0.230569661,3.183400631
0.233347439,3.1833992
0.236125216,3.182787418
0.238902994,3.182239532
0.241680772,3.181634188
0.244458549,3.181714773
0.247236327,3.181200027
0.250014105,3.181245804
0.252791883,3.182329893
0.25556966,3.182501316
0.258347438,3.182366133
0.261125216,3.182897091
0.263902993,3.183874846
0.263903049,3.183868647
0.266680827,3.266150475
0.269458604,3.275429726
0.272236382,3.277361393
0.27501416,3.277662039
0.277791937,3.276887417
0.280569715,3.275656462
0.283347493,3.274951935
0.286125271,3.274153948
0.288903048,3.273113966
0.291680826,3.273402929
0.294458604,3.273519516
0.297236381,3.274443865
0.300014159,3.275146723
0.300014215,3.275330782
0.302791992,3.351223946
0.30556977,3.360666275
0.308347548,3.358063459
0.311125325,3.353718281
0.313903103,3.348945379
0.316680881,3.346486092
0.319458659,3.346244812
0.322236436,3.347481251
0.325014214,3.347694397
0.327791992,3.348619223
0.330569769,3.349997044
0.333347547,3.35066843
0.336125325,3.350827694
0.33612538,3.348386049
0.338903158,3.424592257
0.341680936,3.435630322
0.344458714,3.436709881
0.347236491,3.435059547
0.350014269,3.433362961
0.352792047,3.431853294
0.355569824,3.42965126
0.358347602,3.426897049
0.36112538,3.42822361
0.363903157,3.429203033
0.366680935,3.428828955
0.369458713,3.427604675
0.372236491,3.427398443
0.372236546,3.428200722
0.375014324,3.50130105
0.377792102,3.51250267
0.380569879,3.509770155
0.383347657,3.510487318
0.386125435,3.510191917
0.388903212,3.506177187
0.39168099,3.504481316
0.394458768,3.504840612
0.397236546,3.503821135
0.400014323,3.499184132
0.402792101,3.499949217
0.405569879,3.500805616
0.408347656,3.50231576
0.411125434,3.502564192
0.413903212,3.502808571
0.416680989,3.502830982
0.419458767,3.50261879
0.422236545,3.503081322
0.425014323,3.503705502
0.4277921,3.505427361
0.430569878,3.505642891
0.433347656,3.507474422
0.436125433,3.507641315
0.438903211,3.507083893
0.441680989,3.508430004
0.444458767,3.506448746
0.447236544,3.504591703
0.450014322,3.503886938
0.4527921,3.503324747
0.455569877,3.505112648
0.458347655,3.506115198
0.461125433,3.50782156
0.463903211,3.507659197
0.466680988,3.506101608
0.469458766,3.508001089
0.472236544,3.509631872
0.475014321,3.509946346
0.477792099,3.511337519
0.480569877,3.509886742
0.483347654,3.509124994
0.486125432,3.509441137
0.48890321,3.509796619
0.491680988,3.507166862
0.494458765,3.509131908
0.497236543,3.51120019
0.500014321,3.510951757
0.502792098,3.511317492
0.505569876,3.514763832
0.508347654,3.515804052
0.511125432,3.516014099
0.513903209,3.515422583
0.516680987,3.518673182
0.519458765,3.51973772
0.522236542,3.518163443
0.52501432,3.514935493
0.527792098,3.51541853
0.530569875,3.514812708
0.533347653,3.515558243
0.536125431,3.516470194
0.538903209,3.51712513
0.541680986,3.516922235
0.544458764,3.516414165
0.547236542,3.513170719
0.550014319,3.514340639
0.552792097,3.515718937
0.555569875,3.515164137
0.558347653,3.518974781
0.56112543,3.517751694
0.563903208,3.513299227
0.566680986,3.510476589
0.569458763,3.507850409
0.572236541,3.509303808
0.575014319,3.512369871
0.577792097,3.512636423
0.580569874,3.511320353
0.583347652,3.511217833
0.58612543,3.511852026
0.588903207,3.511072397
0.591680985,3.509521008
0.594458763,3.510433435
0.59723654,3.513287067
0.600014318,3.512520075
0.602792096,3.513021469
0.605569874,3.514091015
0.608347651,3.514761448
0.611125429,3.515604734
0.613903207,3.516686678
0.616680984,3.519180059
0.619458762,3.521881104
0.62223654,3.52306366
0.625014318,3.523884773
0.627792095,3.525166035
0.630569873,3.525893211
0.633347651,3.525938272
0.636125428,3.52584815
0.638903206,3.525401115
0.641680984,3.525336027
0.644458761,3.527021408
0.647236539,3.526956558
0.650014317,3.527994394
0.652792095,3.528187513
0.655569872,3.527214766
0.65834765,3.525279522
0.661125428,3.525257587
