time/h,<Ewe>/V
0.213902995,3.005892277
0.216680772,3.009061337
0.21945855,3.006755352
0.222236328,3.003105402
0.225014105,3.000931025
0.227791883,2.999797821
0.230569661,2.998682022
0.233347439,2.998266935
0.236125216,2.998078823
0.238902994,2.998122215
0.241680772,2.997929096
0.244458549,2.998582363
0.247236327,2.999176741
0.250014105,2.999929905
0.252791883,2.999889135
0.25556966,2.999952555
0.258347438,3.000384808
0.261125216,3.000810862
0.263902993,3.001599789
0.263903049,3.001127005
0.266680827,3.074783325
0.269458604,3.077323198
0.272236382,3.073190451
0.27501416,3.070644855
0.277791937,3.068539858
0.280569715,3.066429138
0.283347493,3.06609273
0.286125271,3.065886259
0.288903048,3.066133022
0.291680826,3.065706253
0.294458604,3.065607071
0.297236381,3.065803289
0.300014159,3.066345692
0.300014215,3.066346645
0.302791992,3.132071257
0.30556977,3.133398533
0.308347548,3.130943775
0.311125325,3.128776073
0.313903103,3.127471447
0.316680881,3.126207352
0.319458659,3.125490427
0.322236436,3.12334013
0.325014214,3.123446703
0.327791992,3.123426437
0.330569769,3.122674227
0.333347547,3.122467518
0.336125325,3.121581793
0.33612538,3.120358706
0.338903158,3.182263851
0.341680936,3.184865952
0.344458714,3.183450937
0.347236491,3.180663586
0.350014269,3.179546595
0.352792047,3.177193642
0.355569824,3.175850153
0.358347602,3.17565012
0.36112538,3.176271915
0.363903157,3.176499128
0.366680935,3.176480055
0.369458713,3.177217722
0.372236491,3.178105354
0.372236546,3.179473639
0.375014324,3.236478329
0.377792102,3.237001419
0.380569879,3.233273268
0.383347657,3.229917526
0.386125435,3.227745771
0.388903212,3.226796627
0.39168099,3.226206303
0.394458768,3.224759102
0.397236546,3.223513126
0.400014323,3.223243952
0.402792101,3.222986937
0.405569879,3.222844601
0.408347656,3.22455883
0.411125434,3.224994183
0.413903212,3.225592852
0.416680989,3.226713181
0.419458767,3.227264166
0.422236545,3.22668314
0.425014323,3.227016687
0.4277921,3.227895737
0.430569878,3.228384256
0.433347656,3.229362249
0.436125433,3.229762554
0.438903211,3.230704784
0.441680989,3.231293917
0.444458767,3.23046422
0.447236544,3.229837894
0.450014322,3.230066299
0.4527921,3.230800152
0.455569877,3.231147051
0.458347655,3.231941462
0.461125433,3.233283043
0.463903211,3.233464241
0.466680988,3.232840061
0.469458766,3.231463432
0.472236544,3.23164773
0.475014321,3.231373549
0.477792099,3.232147932
0.480569877,3.232180119
0.483347654,3.232307196
0.486125432,3.231711149
0.48890321,3.230952978
0.491680988,3.229710102
0.494458765,3.229773521
0.497236543,3.230303288
0.500014321,3.228738308
0.502792098,3.228732824
0.505569876,3.228911877
0.508347654,3.230046272
0.511125432,3.23118329
0.513903209,3.232103825
0.516680987,3.232954502
0.519458765,3.233997822
0.522236542,3.233317852
0.52501432,3.232887268
0.527792098,3.233214855
0.530569875,3.233403444
0.533347653,3.234827518
0.536125431,3.234734774
0.538903209,3.235463858
0.541680986,3.235820532
0.544458764,3.236408472
0.547236542,3.236071348
0.550014319,3.236009121
0.552792097,3.235821962
0.555569875,3.235990047
0.558347653,3.236859083
0.56112543,3.237748146
0.563903208,3.237868786
0.566680986,3.237686157
0.569458763,3.236945629
0.572236541,3.235431433
0.575014319,3.235521317
0.577792097,3.235940933
0.580569874,3.235847712
0.583347652,3.236112595
0.58612543,3.236722708
0.588903207,3.237310171
0.591680985,3.237669468
0.594458763,3.237241268
0.59723654,3.236242533
0.600014318,3.237396955
0.602792096,3.237909794
0.605569874,3.238024235
0.608347651,3.238373756
0.611125429,3.237956285
0.613903207,3.236913919
0.616680984,3.236303329
0.619458762,3.237163544
0.62223654,3.238351583
0.625014318,3.239140749
0.627792095,3.240117311
0.630569873,3.240331411
0.633347651,3.239664555
0.636125428,3.239646673
0.638903206,3.240305185
0.641680984,3.241040468
0.644458761,3.241839886
0.647236539,3.243471146
0.650014317,3.243800163
0.652792095,3.24458766
0.655569872,3.245313644
0.65834765,3.245522499
0.661125428,3.246090412
0.663903205,3.246010065
0.666680983,3.246499062
0.669458761,3.246918201
0.672236539,3.247987032
0.675014316,3.248849154
0.677792094,3.248062372
0.680569872,3.246651411
0.683347649,3.246710539
0.686125427,3.247424126
0.688903205,3.247865677
0.691680983,3.246974468
0.69445876,3.248160362
0.697236538,3.249028921
0.700014316,3.247498274
0.702792093,3.247424841
0.705569871,3.247723579
0.708347649,3.247919083
0.711125426,3.248103142
0.713903204,3.247071028
0.716680982,3.246836662
0.71945876,3.247713804
0.722236537,3.248748779
0.725014315,3.248219252
0.727792093,3.248960018
0.73056987,3.249182224
0.733347648,3.249306679
0.736125426,3.249000788
0.738903204,3.249229193
0.741680981,3.249897003
0.744458759,3.249818802
0.747236537,3.249443293
0.750014314,3.248705387
0.752792092,3.248356342
0.75556987,3.249498606
0.758347648,3.249543667
0.761125425,3.249319792
0.763903203,3.249461651
0.766680981,3.24956727
0.769458758,3.249023199
0.772236536,3.249735117
0.775014314,3.250424385
0.777792091,3.250475645
0.780569869,3.24986887
0.783347647,3.250594139
0.786125425,3.250659466
0.788903202,3.251269579
0.79168098,3.250784397
0.794458758,3.251107216
0.797236535,3.250837564
0.800014313,3.250437975
0.802792091,3.250416279
0.805569869,3.250767231
0.808347646,3.251040936
0.811125424,3.251452208
0.813903202,3.250067234
0.816680979,3.250005722
0.819458757,3.250246286
0.822236535,3.250437975
0.825014312,3.251049519
0.82779209,3.251129389
0.830569868,3.250291586
0.833347646,3.249736786
0.836125423,3.249665022
0.838903201,3.250027895
0.841680979,3.250221014
0.844458756,3.250506878
0.847236534,3.251026869
0.850014312,3.250781775
0.85279209,3.25039053
0.855569867,3.250895977
0.858347645,3.251773119
0.861125423,3.252278805
0.8639032,3.252665758
0.866680978,3.25312376
0.869458756,3.252819538
0.872236534,3.252881289
0.875014311,3.253163815
0.877792089,3.252157211
0.880569867,3.25162077
0.883347644,3.251306057
0.886125422,3.253049374
0.8889032,3.253726244
0.891680977,3.253865719
0.894458755,3.253405809
0.897236533,3.253418207
0.900014311,3.25245738
0.902792088,3.251418591
0.905569866,3.251305819
0.908347644,3.25177002
0.911125421,3.252294779
0.913903199,3.253057003
0.916680977,3.254067898
0.919458755,3.254590034
0.922236532,3.254261255
0.92501431,3.253767729
0.927792088,3.254743338
0.930569865,3.255042076
0.933347643,3.25393939
0.936125421,3.254088879
0.938903199,3.254151106
0.941680976,3.253864765
0.944458754,3.254060507
0.947236532,3.254058838
0.950014309,3.254233599
0.952792087,3.254292727
0.955569865,3.254096031
0.958347642,3.253544569
0.96112542,3.25406456
0.963903198,3.253776789
0.966680976,3.253014088
0.969458753,3.252558231
0.972236531,3.25293231
0.975014309,3.253735065
0.977792086,3.254423618
0.980569864,3.253439426
0.983347642,3.252833843
0.98612542,3.251415968
0.988903197,3.250464201
0.991680975,3.250049114
0.994458753,3.249350786
0.99723653,3.249486923
1.000014308,3.249674082
1.002792086,3.249571562
1.005569863,3.249893904
1.008347641,3.250495195
1.011125419,3.250703812
1.013903197,3.250736952
1.016680974,3.252189159
1.019458752,3.253260374
1.02223653,3.254479408
1.025014307,3.254906893
1.027792085,3.255664587
1.030569863,3.255914688
1.033347641,3.256641626
1.036125418,3.256331444
1.038903196,3.255620003
1.041680974,3.256383896
1.044458751,3.257309437
1.047236529,3.256080151
1.050014307,3.253795385
1.052792085,3.25342226
1.055569862,3.253270388
1.05834764,3.253320932
1.061125418,3.251989841
1.063903195,3.251394272
1.066680973,3.250863552
1.069458751,3.250853777
1.072236528,3.251576662
1.075014306,3.252108335
1.077792084,3.251819372
1.080569862,3.25156045
1.083347639,3.251657248
1.086125417,3.251997709
1.088903195,3.251584291
1.091680972,3.251480103
1.09445875,3.251304865
1.097236528,3.251097679
1.100014306,3.250309467
1.102792083,3.25041914
1.105569861,3.250983238
1.108347639,3.251413822
1.111125416,3.251678944
1.113903194,3.251122236
1.116680972,3.250635147
1.119458749,3.250729561
1.122236527,3.251892328
1.125014305,3.253331661
1.127792083,3.254741669
1.13056986,3.253327847
1.133347638,3.251806736
1.136125416,3.25196147
1.138903193,3.252168894
1.141680971,3.252355337
1.144458749,3.252590179
1.147236527,3.252608538
1.150014304,3.252710342
1.152792082,3.252168894
1.15556986,3.252617836
1.158347638,3.253367901
1.161125415,3.254165411
1.163903193,3.2538445
1.166680971,3.252355099
1.169458749,3.252345085
1.172236526,3.252357244
1.175014304,3.252996445
1.177792082,3.252709866
1.18056986,3.251942873
1.183347637,3.251561403
1.186125415,3.251312256
1.188903193,3.250974894
1.191680971,3.250557184
1.194458748,3.251579285
1.197236526,3.25239706
1.200014304,3.252682209
1.202792082,3.252522707
1.205569859,3.252866268
1.208347637,3.25322485
1.211125415,3.252608538
1.213903193,3.252570391
1.21668097,3.252989531
1.219458748,3.254015207
1.222236526,3.253798246
1.225014304,3.253207684
1.227792081,3.252804518
1.230569859,3.252802849
1.233347637,3.252912998
1.236125415,3.253145933
1.238903192,3.253511906
1.24168097,3.253200054
1.244458748,3.25285387
1.247236525,3.253507614
1.250014303,3.253317833
1.252792081,3.253932714
1.255569859,3.25406909
1.258347636,3.253690958
1.261125414,3.253936291
1.263903192,3.253829241
1.26668097,3.253522396
1.269458747,3.253647566
1.272236525,3.253374815
1.275014303,3.253302336
1.277792081,3.252955437
1.280569858,3.252929449
1.283347636,3.254196644
1.286125414,3.254048824
1.288903192,3.253977299
1.291680969,3.254035473
1.294458747,3.254059076
1.297236525,3.252945423
1.300014303,3.252338171
1.30279208,3.252635956
1.305569858,3.252797604
1.308347636,3.253513813
1.311125414,3.252877712
1.313903191,3.25235939
1.316680969,3.252486944
1.319458747,3.252777338
1.322236525,3.252876282
1.325014302,3.253141403
1.32779208,3.254102707
1.330569858,3.254474163
1.333347636,3.253893137
1.336125413,3.253569603
1.338903191,3.254102707
1.341680969,3.253424168
1.344458747,3.252922058
1.347236524,3.253428221
1.350014302,3.253190756
1.35279208,3.252929211
1.355569858,3.252100706
1.358347635,3.250924587
1.361125413,3.25112319
1.363903191,3.252049446
1.366680968,3.252026081
1.369458746,3.252303839
1.372236524,3.252839804
1.375014302,3.253041029
1.377792079,3.252846003
1.380569857,3.252630711
1.383347635,3.252610207
1.386125413,3.253236294
1.38890319,3.25263834
1.391680968,3.252697706
1.394458746,3.253143311
1.397236524,3.253404856
1.400014301,3.253606319
1.402792079,3.253905058
1.405569857,3.253685713
1.408347635,3.25317049
1.411125412,3.252707243
1.41390319,3.252097845
1.416680968,3.251986742
1.419458746,3.252651453
1.422236523,3.25270009
1.425014301,3.253056049
1.427792079,3.253092527
1.430569857,3.252846956
1.433347634,3.252464533
1.436125412,3.252812862
1.43890319,3.253068209
1.441680968,3.253141165
1.444458745,3.253182411
1.447236523,3.253664732
1.450014301,3.253815174
1.452792079,3.253438473
1.455569856,3.252633572
1.458347634,3.252233028
1.461125412,3.25156045
1.46390319,3.252300739
1.466680967,3.25167799
1.469458745,3.251446962
1.472236523,3.251242399
1.475014301,3.250697613
1.477792078,3.249970436
1.480569856,3.251108885
1.483347634,3.251381159
1.486125411,3.251153231
1.488903189,3.252636909
1.491680967,3.253330708
1.494458745,3.252710342
1.497236522,3.252536297
1.5000143,3.251778603
1.502792078,3.252654552
1.505569856,3.252493858
1.508347633,3.252681732
1.511125411,3.252382994
1.513903189,3.25311923
1.516680967,3.253441572
1.519458744,3.253486633
1.522236522,3.252840519
1.5250143,3.252859831
1.527792078,3.253562689
1.530569855,3.254185438
1.533347633,3.254764795
1.536125411,3.25573349
1.538903189,3.255940437
1.541680966,3.255526304
