time/h,<Ewe>/V
0.302791992,3.016601324
0.30556977,3.018553972
0.308347548,3.017482519
0.311125325,3.016098499
0.313903103,3.015294552
0.316680881,3.014104605
0.319458659,3.013415813
0.322236436,3.013236284
0.325014214,3.012776136
0.327791992,3.01221323
0.330569769,3.011583805
0.333347547,3.011884689
0.336125325,3.012637615
0.33612538,3.013167858
0.338903158,3.062098026
0.341680936,3.06303668
0.344458714,3.062032223
0.347236491,3.061056137
0.350014269,3.059791327
0.352792047,3.058576584
0.355569824,3.058120966
0.358347602,3.058288574
0.36112538,3.058124065
0.363903157,3.058222532
0.366680935,3.058083534
0.369458713,3.058570385
0.372236491,3.058885098
0.372236546,3.059657335
0.375014324,3.103574514
0.377792102,3.104112387
0.380569879,3.103506565
0.383347657,3.102045059
0.386125435,3.101018667
0.388903212,3.100127697
0.39168099,3.09938097
0.394458768,3.099340677
0.397236546,3.099144697
0.400014323,3.099205971
0.402792101,3.099765539
0.405569879,3.099829912
0.408347656,3.099379778
0.411125434,3.099624395
0.413903212,3.09995389
0.416680989,3.100567341
0.419458767,3.100792885
0.422236545,3.101018667
0.425014323,3.101603746
0.4277921,3.102203608
0.430569878,3.102160692
0.433347656,3.101938486
0.436125433,3.102345943
0.438903211,3.103253603
0.441680989,3.10374856
0.444458767,3.104054451
0.447236544,3.1039958
0.450014322,3.10411334
0.4527921,3.104418755
0.455569877,3.104924202
0.458347655,3.105206966
0.461125433,3.105507851
0.463903211,3.105569124
0.466680988,3.10576582
0.469458766,3.10653758
0.472236544,3.106661558
0.475014321,3.106347561
0.477792099,3.106372833
0.480569877,3.107052326
0.483347654,3.107602596
0.486125432,3.107014418
0.48890321,3.106356621
0.491680988,3.106499195
0.494458765,3.106989861
0.497236543,3.106975079
0.500014321,3.107124567
0.502792098,3.10813117
0.505569876,3.109022379
0.508347654,3.108743906
0.511125432,3.10893631
0.513903209,3.109933615
0.516680987,3.110274792
0.519458765,3.109857082
0.522236542,3.109338522
0.52501432,3.10900259
0.527792098,3.109755039
0.530569875,3.110141993
0.533347653,3.110370159
0.536125431,3.110527039
0.538903209,3.10977459
0.541680986,3.110450029
0.544458764,3.110850096
0.547236542,3.1111269
0.550014319,3.110339403
0.552792097,3.110020161
0.555569875,3.110827208
0.558347653,3.111596346
0.56112543,3.11213398
0.563903208,3.112055063
0.566680986,3.111922264
0.569458763,3.112470627
0.572236541,3.112723827
0.575014319,3.112206936
0.577792097,3.111538172
0.580569874,3.111074209
0.583347652,3.111134291
0.58612543,3.111057997
0.588903207,3.110714436
0.591680985,3.111228466
0.594458763,3.111681461
0.59723654,3.111641407
0.600014318,3.112320662
0.602792096,3.113051414
0.605569874,3.112860441
0.608347651,3.112797022
0.611125429,3.112763882
0.613903207,3.113292694
0.616680984,3.113273621
0.619458762,3.113378763
0.62223654,3.113759756
0.625014318,3.114235163
0.627792095,3.114185095
0.630569873,3.113720417
0.633347651,3.113993645
0.636125428,3.113968849
0.638903206,3.11366415
0.641680984,3.113375187
0.644458761,3.11372304
0.647236539,3.11434269
0.650014317,3.114400625
0.652792095,3.113704205
0.655569872,3.113928318
0.65834765,3.114565372
0.661125428,3.114750147
0.663903205,3.114248514
0.666680983,3.112645388
0.669458761,3.112663507
0.672236539,3.113623619
0.675014316,3.113698006
0.677792094,3.114091873
0.680569872,3.114714384
0.683347649,3.114751577
0.686125427,3.114396095
0.688903205,3.114577532
0.691680983,3.115183592
0.69445876,3.115615129
0.697236538,3.115099192
0.700014316,3.115259409
0.702792093,3.115311623
0.705569871,3.114964247
0.708347649,3.115106344
0.711125426,3.11591959
0.713903204,3.116150379
0.716680982,3.116261005
0.71945876,3.116285801
0.722236537,3.116271973
0.725014315,3.1162498
0.727792093,3.11594367
0.73056987,3.115816355
0.733347648,3.116101742
0.736125426,3.116047382
0.738903204,3.115993977
0.741680981,3.115964413
0.744458759,3.115974426
0.747236537,3.116511345
0.750014314,3.116775036
0.752792092,3.116602421
0.75556987,3.116342545
0.758347648,3.116199732
0.761125425,3.116373301
0.763903203,3.116571903
0.766680981,3.117005348
0.769458758,3.117243528
0.772236536,3.115999222
0.775014314,3.114881992
0.777792091,3.115480661
0.780569869,3.116745234
0.783347647,3.117127657
0.786125425,3.116930008
0.788903202,3.117554188
0.79168098,3.118360043
0.794458758,3.118657589
0.797236535,3.118621588
0.800014313,3.118679285
0.802792091,3.118666649
0.805569869,3.11922884
0.808347646,3.119013309
0.811125424,3.119330168
0.813903202,3.119627953
0.816680979,3.119432211
0.819458757,3.118157864
0.822236535,3.118251562
0.825014312,3.118065119
0.82779209,3.117851257
0.830569868,3.117583275
0.833347646,3.117593765
0.836125423,3.117720366
0.838903201,3.117559195
0.841680979,3.117089272
0.844458756,3.11743927
0.847236534,3.117860079
0.850014312,3.117592812
0.85279209,3.117416382
0.855569867,3.117660999
0.858347645,3.118289232
0.861125423,3.118803263
0.8639032,3.118313789
0.866680978,3.118336916
0.869458756,3.119106054
0.872236534,3.119230032
0.875014311,3.118451118
0.877792089,3.119165659
0.880569867,3.119992971
0.883347644,3.119932652
0.886125422,3.119623661
0.8889032,3.120428801
0.891680977,3.120424747
0.894458755,3.120098829
0.897236533,3.120295048
0.900014311,3.120666742
0.902792088,3.121119499
0.905569866,3.121183634
0.908347644,3.120870829
0.911125421,3.120969772
0.913903199,3.12105298
0.916680977,3.120808125
0.919458755,3.120119095
0.922236532,3.11981535
0.92501431,3.120163918
0.927792088,3.120475531
0.930569865,3.11962533
0.933347643,3.118534088
0.936125421,3.119949818
0.938903199,3.12032032
0.941680976,3.120687723
0.944458754,3.120850325
0.947236532,3.121323347
0.950014309,3.121236563
0.952792087,3.120582819
0.955569865,3.12067318
0.958347642,3.121518612
0.96112542,3.121355772
0.963903198,3.12138629
0.966680976,3.121539116
0.969458753,3.121646404
0.972236531,3.121335745
0.975014309,3.121049404
0.977792086,3.121414185
0.980569864,3.122068644
0.983347642,3.12174511
0.98612542,3.121417999
0.988903197,3.121775389
0.991680975,3.12189126
0.994458753,3.121710062
0.99723653,3.121371031
1.000014308,3.121608973
1.002792086,3.121976376
1.005569863,3.122177601
1.008347641,3.121771336
1.011125419,3.122158527
1.013903197,3.121691465
1.016680974,3.121817589
1.019458752,3.121572018
1.02223653,3.121899128
1.025014307,3.122094393
1.027792085,3.121504068
1.030569863,3.120804787
1.033347641,3.121345043
1.036125418,3.121774197
1.038903196,3.121664286
1.041680974,3.12213707
1.044458751,3.122494459
1.047236529,3.122660398
1.050014307,3.122481585
1.052792085,3.121820688
1.055569862,3.121430635
1.05834764,3.12204957
1.061125418,3.122157574
1.063903195,3.122209549
1.066680973,3.122538567
1.069458751,3.122462988
1.072236528,3.122463942
1.075014306,3.122348785
1.077792084,3.122225046
1.080569862,3.122195959
1.083347639,3.121895313
1.086125417,3.12163353
1.088903195,3.121249914
1.091680972,3.120242834
1.09445875,3.120811701
1.097236528,3.120846748
1.100014306,3.121727705
1.102792083,3.121985197
1.105569861,3.121513605
1.108347639,3.12100482
1.111125416,3.121236086
1.113903194,3.121711254
1.116680972,3.121638298
1.119458749,3.121072054
1.122236527,3.121181965
1.125014305,3.121309757
1.127792083,3.121461391
1.13056986,3.121500731
1.133347638,3.121832609
1.136125416,3.12220192
1.138903193,3.122388601
1.141680971,3.121999502
1.144458749,3.122205019
1.147236527,3.122371435
1.150014304,3.122338533
1.152792082,3.121857643
1.15556986,3.122071981
1.158347638,3.122234106
1.161125415,3.122015715
1.163903193,3.121776581
1.166680971,3.122223854
1.169458749,3.122335196
1.172236526,3.122257948
1.175014304,3.121081114
1.177792082,3.121337652
1.18056986,3.12207222
1.183347637,3.12222147
1.186125415,3.121726274
1.188903193,3.121763945
1.191680971,3.122173309
1.194458748,3.122536421
1.197236526,3.122160435
1.200014304,3.122374535
1.202792082,3.122506142
1.205569859,3.122745991
1.208347637,3.122486591
1.211125415,3.123091698
1.213903193,3.123574257
1.21668097,3.123551607
1.219458748,3.123064756
1.222236526,3.123197079
1.225014304,3.122935772
1.227792081,3.122252703
1.230569859,3.12187314
1.233347637,3.122128487
1.236125415,3.122516394
1.238903192,3.122563124
1.24168097,3.122210741
1.244458748,3.122341394
1.247236525,3.122546911
1.250014303,3.122532845
1.252792081,3.12202239
1.255569859,3.122389793
1.258347636,3.122569561
1.261125414,3.122705221
1.263903192,3.122335196
1.26668097,3.122587919
1.269458747,3.122489214
1.272236525,3.122558594
1.275014303,3.122692108
1.277792081,3.122962952
1.280569858,3.122681618
1.283347636,3.122582912
1.286125414,3.122367859
1.288903192,3.122661114
1.291680969,3.122549772
1.294458747,3.122576475
1.297236525,3.122342825
1.300014303,3.122467041
1.30279208,3.122529268
1.305569858,3.122393608
1.308347636,3.122029543
1.311125414,3.122213125
1.313903191,3.12279129
1.316680969,3.122496605
1.319458747,3.122285366
1.322236525,3.122792006
1.325014302,3.122726679
1.32779208,3.122237682
1.330569858,3.122295141
1.333347636,3.122803926
1.336125413,3.123310804
1.338903191,3.123149872
1.341680969,3.122601271
1.344458747,3.122397661
1.347236524,3.122607946
1.350014302,3.122455359
1.35279208,3.122319698
1.355569858,3.122654915
1.358347635,3.12294507
1.361125413,3.122879267
1.363903191,3.122735739
1.366680968,3.123179197
1.369458746,3.12321353
1.372236524,3.123108625
1.375014302,3.123118162
1.377792079,3.123312235
1.380569857,3.12346983
1.383347635,3.123216152
1.386125413,3.123063803
1.38890319,3.123409271
1.391680968,3.123531103
1.394458746,3.123306751
1.397236524,3.12314415
1.400014301,3.123649836
1.402792079,3.123802662
1.405569857,3.123421431
1.408347635,3.123029232
1.411125412,3.123577833
1.41390319,3.12426877
1.416680968,3.124300003
1.419458746,3.124258757
1.422236523,3.124761581
1.425014301,3.124745846
1.427792079,3.124381065
1.430569857,3.123702288
1.433347634,3.123880625
1.436125412,3.124023438
1.43890319,3.123869896
1.441680968,3.124093771
1.444458745,3.124425173
1.447236523,3.124291897
1.450014301,3.124218464
1.452792079,3.124281883
1.455569856,3.124905825
1.458347634,3.125003338
1.461125412,3.124810696
1.46390319,3.12450242
1.466680967,3.125151157
1.469458745,3.125487566
1.472236523,3.125403166
1.475014301,3.124890089
1.477792078,3.124856472
1.480569856,3.125137329
1.483347634,3.125290632
1.486125411,3.125565767
1.488903189,3.126149893
1.491680967,3.126164913
1.494458745,3.125521898
1.497236522,3.125264883
1.5000143,3.125724077
1.502792078,3.125953197
1.505569856,3.125571966
1.508347633,3.125175953
1.511125411,3.1255126
1.513903189,3.125346899
1.516680967,3.12526226
1.519458744,3.125078201
1.522236522,3.125512838
1.5250143,3.125380993
1.527792078,3.125204802
1.530569855,3.124717712
1.533347633,3.125157595
1.536125411,3.125283003
1.538903189,3.125335217
1.541680966,3.125281096
1.544458744,3.125393152
1.547236522,3.125010014
1.5500143,3.124657631
1.552792077,3.124397993
1.555569855,3.124620199
1.558347633,3.124825478
1.561125411,3.124731779
1.563903188,3.124970436
1.566680966,3.125317574
1.569458744,3.12558198
1.572236522,3.125843287
1.575014299,3.125896454
1.577792077,3.126563311
1.580569855,3.126768827
1.583347633,3.126735687
1.58612541,3.126499176
1.588903188,3.126503229
1.591680966,3.126802206
1.594458744,3.12682724
1.597236521,3.126567364
1.600014299,3.12688446
1.602792077,3.127430201
1.605569854,3.127413034
1.608347632,3.127188206
1.61112541,3.127377033
1.613903188,3.12784791
1.616680965,3.127646446
1.619458743,3.127584219
1.622236521,3.128000736
1.625014299,3.127850771
1.627792076,3.128020525
1.630569854,3.127996445
1.633347632,3.128653526
1.63612541,3.128831148
1.638903187,3.128589869
1.641680965,3.128811598
1.644458743,3.12898612
1.647236521,3.128785133
1.650014298,3.128779411
1.652792076,3.128140211
1.655569854,3.128062248
1.658347632,3.128153324
1.661125409,3.128281116
1.663903187,3.128355503
1.666680965,3.12866044
1.669458743,3.128949165
1.67223652,3.128684521
1.675014298,3.128605127
1.677792076,3.128700018
1.680569854,3.128939152
1.683347631,3.129023314
1.686125409,3.128709793
1.688903187,3.128931046
1.691680965,3.128941298
1.694458742,3.129046917
1.69723652,3.128913641
1.700014298,3.129214287
1.702792076,3.129215717
1.705569853,3.1289289
1.708347631,3.128953457
1.711125409,3.129158497
1.713903187,3.129174709
1.716680964,3.129550219
1.719458742,3.129559755
1.72223652,3.130026579
1.725014297,3.130182505
1.727792075,3.129928827
1.730569853,3.129760981
1.733347631,3.130139589
1.736125408,3.130274534
1.738903186,3.130028248
1.741680964,3.129939556
1.744458742,3.130054235
1.747236519,3.130243778
1.750014297,3.129796982
1.752792075,3.12948513
1.755569853,3.129993916
1.75834763,3.129996061
1.761125408,3.129945993
1.763903186,3.129577398
1.766680964,3.129753351
1.769458741,3.130041599
1.772236519,3.130293131
1.775014297,3.130340815
1.777792075,3.130813599
1.780569852,3.131271362
1.78334763,3.131211758
1.786125408,3.131177187
1.788903186,3.131879568
1.791680963,3.132537603
1.794458741,3.132220745
1.797236519,3.131955147
1.800014297,3.132481575
1.802792074,3.132508039
1.805569852,3.132251024
1.80834763,3.132206678
1.811125408,3.132266998
1.813903185,3.132273197
1.816680963,3.13203907
1.819458741,3.13196969
1.822236519,3.131976128
1.825014296,3.132074833
1.827792074,3.131749153
1.830569852,3.131569862
1.83334763,3.131925821
1.836125407,3.132033825
1.838903185,3.131726027
1.841680963,3.131885052
1.84445874,3.131637096
1.847236518,3.131938457
1.850014296,3.131773472
1.852792074,3.131450653
1.855569851,3.132028818
1.858347629,3.132136106
1.861125407,3.131952047
1.863903185,3.131957293
1.866680962,3.132161379
1.86945874,3.13158536
1.872236518,3.131920338
1.875014296,3.132125139
1.877792073,3.132346153
1.880569851,3.132787228
1.883347629,3.132622719
1.886125407,3.132537365
1.888903184,3.132813454
1.891680962,3.132892609
1.89445874,3.132690668
1.897236518,3.13237071
1.900014295,3.132605791
1.902792073,3.132696629
1.905569851,3.132700682
1.908347629,3.132660627
1.911125406,3.132605791
1.913903184,3.132397413
1.916680962,3.132274151
1.91945874,3.131827354
1.922236517,3.131822824
1.925014295,3.131766081
1.927792073,3.131461382
1.930569851,3.131367207
1.933347628,3.131975412
1.936125406,3.132142067
1.938903184,3.131942034
1.941680962,3.131391287
1.944458739,3.13144803
1.947236517,3.131606579
1.950014295,3.13162303
1.952792073,3.131409883
1.95556985,3.131962061
1.958347628,3.132084608
1.961125406,3.132058144
1.963903183,3.132071018
1.966680961,3.132332087
1.969458739,3.132447004
1.972236517,3.132565737
1.975014294,3.13207674
1.977792072,3.132392883
1.98056985,3.132472277
1.983347628,3.132079601
1.986125405,3.132315636
1.988903183,3.132744074
1.991680961,3.133118629
1.994458739,3.132610083
1.997236516,3.132589102
2.000014294,3.133178234
2.002792072,3.133555651
2.00556985,3.133572102
2.008347627,3.133765459
2.011125405,3.133887529
2.013903183,3.133995771
2.016680961,3.1334095
2.019458738,3.133208036
2.022236516,3.133210659
2.025014294,3.133447886
2.027792072,3.133333206
2.030569849,3.133061409
2.033347627,3.13351512
2.036125405,3.133701563
2.038903183,3.133404493
2.04168096,3.133189917
2.044458738,3.133508205
2.047236516,3.133562088
2.050014294,3.133405209
2.052792071,3.1334095
2.055569849,3.133541107
2.058347627,3.133746147
2.061125405,3.133323908
2.063903182,3.132850409
2.06668096,3.133166075
2.069458738,3.133016109
2.072236515,3.132704258
2.075014293,3.132923841
2.077792071,3.133055687
2.080569849,3.13325429
2.083347626,3.133266449
2.086125404,3.133084536
2.088903182,3.133482933
2.09168096,3.133476973
2.094458737,3.132549286
2.097236515,3.132229805
2.100014293,3.132365465
2.102792071,3.132704258
2.105569848,3.132326126
2.108347626,3.132237911
2.111125404,3.132781744
2.113903182,3.13299346
2.116680959,3.132550955
2.119458737,3.132898331
2.122236515,3.132903337
2.125014293,3.133008957
2.12779207,3.132652044
2.130569848,3.132608891
2.133347626,3.13266325
2.136125404,3.132496357
2.138903181,3.132181168
2.141680959,3.132198334
2.144458737,3.132214546
2.147236515,3.131990433
2.150014292,3.131794453
2.15279207,3.131919861
2.155569848,3.132417202
2.158347626,3.13263607
2.161125403,3.13250947
2.163903181,3.132405996
2.166680959,3.132621288
2.169458737,3.132334471
2.172236514,3.132044554
2.175014292,3.132291317
2.17779207,3.132477522
2.180569848,3.132671356
2.183347625,3.132597208
2.186125403,3.132689238
2.188903181,3.132899523
2.191680958,3.132689238
2.194458736,3.132013559
2.197236514,3.132033587
2.200014292,3.13194108
2.202792069,3.131958485
2.205569847,3.13130641
2.208347625,3.130683661
2.211125403,3.130641699
2.21390318,3.130384445
2.216680958,3.129950047
2.219458736,3.130069256
2.222236514,3.130198956
2.225014291,3.130089283
2.227792069,3.129962921
2.230569847,3.130393505
2.233347625,3.130997658
2.236125402,3.131453037
2.23890318,3.131319523
2.241680958,3.13120079
2.244458736,3.130759239
2.247236513,3.131638765
2.250014291,3.131314516
2.252792069,3.131112576
2.255569847,3.13130784
2.258347624,3.131356478
2.261125402,3.13105607
2.26390318,3.131644249
2.266680958,3.132199287
2.269458735,3.132356644
2.272236513,3.131671667
2.275014291,3.131536722
2.277792069,3.131786585
2.280569846,3.13163209
2.283347624,3.131610632
2.286125402,3.131204605
2.28890318,3.13135767
2.291680957,3.131863594
2.294458735,3.132107973
2.297236513,3.132759094
2.300014291,3.133384466
2.302792068,3.133117199
2.305569846,3.132408857
2.308347624,3.13224864
2.311125401,3.132141352
2.313903179,3.132012606
2.316680957,3.131262541
2.319458735,3.130903006
2.322236512,3.130454063
2.32501429,3.129853249
2.327792068,3.129639864
2.330569846,3.129972219
2.333347623,3.130588293
2.336125401,3.13041234
2.338903179,3.12980628
2.341680957,3.129657507
2.344458734,3.128860712
2.347236512,3.128364563
2.35001429,3.128044844
2.352792068,3.128402948
2.355569845,3.128683567
2.358347623,3.128727674
2.361125401,3.128056288
2.363903179,3.127922058
2.366680956,3.128511667
2.369458734,3.128564596
2.372236512,3.128042936
2.37501429,3.128123045
2.377792067,3.128409863
2.380569845,3.128652811
2.383347623,3.129154205
2.386125401,3.128959417
2.388903178,3.127849102
2.391680956,3.127262592
2.394458734,3.126714468
2.397236512,3.126284599
2.400014289,3.126240015
2.402792067,3.126263618
2.405569845,3.126034498
2.408347623,3.126325369
2.4111254,3.126522303
2.413903178,3.12665391
2.416680956,3.126573563
2.419458734,3.126206875
2.422236511,3.126477957
2.425014289,3.12674427
2.427792067,3.126447916
2.430569844,3.126865149
2.433347622,3.127442837
2.4361254,3.12753582
2.438903178,3.126963615
2.441680955,3.126368523
2.444458733,3.126060486
2.447236511,3.125999212
2.450014289,3.125686646
2.452792066,3.125528574
2.455569844,3.126063824
2.458347622,3.126069069
2.4611254,3.125763893
2.463903177,3.125691652
2.466680955,3.125793219
2.469458733,3.126225233
2.472236511,3.125622988
2.475014288,3.125248909
2.477792066,3.124816418
2.480569844,3.124410391
2.483347622,3.123783588
2.486125399,3.12368083
2.488903177,3.123755455
2.491680955,3.123823881
2.494458733,3.123865366
2.49723651,3.123939514
2.500014288,3.124416113
2.502792066,3.124604225
2.505569844,3.124364376
2.508347621,3.124435186
2.511125399,3.124396324
2.513903177,3.124352217
2.516680955,3.123862982
2.519458732,3.123931885
2.52223651,3.123977184
2.525014288,3.124121666
2.527792066,3.124186754
2.530569843,3.124567509
2.533347621,3.124584198
2.536125399,3.124582291
2.538903177,3.124332666
2.541680954,3.124237537
2.544458732,3.124652386
2.54723651,3.12505722
2.550014287,3.124505997
2.552792065,3.124518633
2.555569843,3.12460804
2.558347621,3.124717712
2.561125398,3.124302864
2.563903176,3.124423027
2.566680954,3.124832392
2.569458732,3.12507844
2.572236509,3.124866962
2.575014287,3.124981403
2.577792065,3.125416994
2.580569843,3.125816345
2.58334762,3.125691414
2.586125398,3.126082897
2.588903176,3.126611471
2.591680954,3.12703824
2.594458731,3.126537561
2.597236509,3.126343966
2.600014287,3.126416683
2.602792065,3.126210451
2.605569842,3.125710487
2.60834762,3.125752211
2.611125398,3.125797272
2.613903176,3.126248121
2.616680953,3.126014709
2.619458731,3.126184464
2.622236509,3.126738787
2.625014287,3.127031088
2.627792064,3.127115011
2.630569842,3.127426147
2.63334762,3.127764702
2.636125398,3.12758708
2.638903175,3.127070665
2.641680953,3.12741518
2.644458731,3.127373457
2.647236509,3.127382517
2.650014286,3.126892567
2.652792064,3.126989603
2.655569842,3.127531052
2.65834762,3.127761602
2.661125397,3.127276659
2.663903175,3.127559185
2.666680953,3.127766132
2.66945873,3.127667665
2.672236508,3.127037525
2.675014286,3.127232552
2.677792064,3.127388477
2.680569841,3.127551794
2.683347619,3.127629519
2.686125397,3.127837658
2.688903175,3.128126144
2.691680952,3.128131628
2.69445873,3.127609253
2.697236508,3.127536774
2.700014286,3.127601624
2.702792063,3.127334595
2.705569841,3.126941681
2.708347619,3.12715888
2.711125397,3.127077818
2.713903174,3.127165079
2.716680952,3.127052546
2.71945873,3.127534866
2.722236508,3.127994776
2.725014285,3.127999783
2.727792063,3.127797842
2.730569841,3.128194094
2.733347619,3.128071785
2.736125396,3.128057718
2.738903174,3.127550125
2.741680952,3.127990484
2.74445873,3.127982855
2.747236507,3.128013134
2.750014285,3.127857924
2.752792063,3.128378868
2.755569841,3.128898859
2.758347618,3.1287117
2.761125396,3.128638029
2.763903174,3.128473282
2.766680952,3.128180742
2.769458729,3.128093958
2.772236507,3.127484798
2.775014285,3.127709389
2.777792063,3.12787509
2.78056984,3.127980232
2.783347618,3.127655745
2.786125396,3.128072262
2.788903173,3.128249168
2.791680951,3.128477812
2.794458729,3.128271341
2.797236507,3.128582716
2.800014284,3.128859758
2.802792062,3.128540516
2.80556984,3.127855778
2.808347618,3.127671957
2.811125395,3.127522945
2.813903173,3.127490997
2.816680951,3.127156258
2.819458729,3.127429247
2.822236506,3.127681971
2.825014284,3.127701283
2.827792062,3.127585411
2.83056984,3.128050089
2.833347617,3.128321171
2.836125395,3.128120184
2.838903173,3.127671957
2.841680951,3.127730131
2.844458728,3.127731562
2.847236506,3.127826452
2.850014284,3.12766695
2.852792062,3.127833128
2.855569839,3.128075361
2.858347617,3.128037691
2.861125395,3.127570152
2.863903173,3.127754688
2.86668095,3.12826395
2.869458728,3.128231049
2.872236506,3.127469778
2.875014284,3.127549887
2.877792061,3.127543926
2.880569839,3.127432346
2.883347617,3.127048492
2.886125395,3.127179861
2.888903172,3.127567053
2.89168095,3.127738237
2.894458728,3.127337694
2.897236506,3.127568483
2.900014283,3.127585411
2.902792061,3.127270937
2.905569839,3.126769543
2.908347616,3.127088308
2.911125394,3.127506018
2.913903172,3.12762785
2.91668095,3.127002239
2.919458727,3.126939535
2.922236505,3.127002001
2.925014283,3.127118587
2.927792061,3.126579523
2.930569838,3.126168489
2.933347616,3.126008034
2.936125394,3.126118183
2.938903172,3.125466585
2.941680949,3.125647545
2.944458727,3.125965357
2.947236505,3.126328945
2.950014283,3.126173258
2.95279206,3.12593317
2.955569838,3.125941992
2.958347616,3.125894547
2.961125394,3.125804186
2.963903171,3.126049995
2.966680949,3.126376629
2.969458727,3.126472235
2.972236505,3.126078606
2.975014282,3.12612772
2.97779206,3.126638651
2.980569838,3.126552343
2.983347616,3.126300335
2.986125393,3.126484871
2.988903171,3.126780033
2.991680949,3.126705408
2.994458727,3.126079798
2.997236504,3.126428127
3.000014282,3.126439095
3.00279206,3.125914097
3.005569838,3.12597847
3.008347615,3.12597537
3.011125393,3.12602067
3.013903171,3.126565933
3.016680949,3.12624383
3.019458726,3.126306057
3.022236504,3.126407623
3.025014282,3.126225233
3.027792059,3.12569046
3.030569837,3.126072407
3.033347615,3.126387358
3.036125393,3.126213312
3.03890317,3.125745773
3.041680948,3.125369072
3.044458726,3.125884295
3.047236504,3.125642538
3.050014281,3.125329256
3.052792059,3.126086473
3.055569837,3.126230001
3.058347615,3.126013756
3.061125392,3.125643015
3.06390317,3.125832319
3.066680948,3.125977278
3.069458726,3.1257267
3.072236503,3.125519276
3.075014281,3.125775099
3.077792059,3.126150131
3.080569837,3.126146078
3.083347614,3.125887871
3.086125392,3.126374722
3.08890317,3.126634598
3.091680948,3.126574278
3.094458725,3.125957727
3.097236503,3.126261711
3.100014281,3.126254082
3.102792059,3.126239777
3.105569836,3.125988483
3.108347614,3.12627387
3.111125392,3.126431704
3.11390317,3.126286983
3.116680947,3.125784159
3.119458725,3.126127005
3.122236503,3.126384735
3.125014281,3.126354456
3.127792058,3.125485659
3.130569836,3.125649452
3.133347614,3.125936747
3.136125392,3.126268864
3.138903169,3.126248598
3.141680947,3.126301765
3.144458725,3.126254082
3.147236502,3.126218319
3.15001428,3.126196623
3.152792058,3.126497507
3.155569836,3.1267941
3.158347613,3.126699448
3.161125391,3.126369715
3.163903169,3.126443148
3.166680947,3.126563787
3.169458724,3.126372576
3.172236502,3.126107693
3.17501428,3.126588583
3.177792058,3.126887321
3.180569835,3.126886129
3.183347613,3.126644373
3.186125391,3.126790524
3.188903169,3.127148151
3.191680946,3.127156973
3.194458724,3.126931429
3.197236502,3.126935005
3.20001428,3.127220392
3.202792057,3.127173185
3.205569835,3.126888037
3.208347613,3.127281427
3.211125391,3.127313852
3.213903168,3.127170324
3.216680946,3.12668252
3.219458724,3.12702632
3.222236502,3.127229452
3.225014279,3.127412558
3.227792057,3.126341581
3.230569835,3.126641035
3.233347613,3.12694788
3.23612539,3.126641273
3.238903168,3.126197577
3.241680946,3.126714468
3.244458724,3.127014399
3.247236501,3.127028227
3.250014279,3.126806736
3.252792057,3.126828671
3.255569835,3.126955032
3.258347612,3.126886606
3.26112539,3.126447201
3.263903168,3.127012968
3.266680945,3.127430439
3.269458723,3.12741065
3.272236501,3.127037525
3.275014279,3.127643585
3.277792056,3.1276896
3.280569834,3.127791405
3.283347612,3.127838612
3.28612539,3.127849102
3.288903167,3.12776041
3.291680945,3.127739429
3.294458723,3.127913952
3.297236501,3.128278255
3.300014278,3.12856102
3.302792056,3.128581285
3.305569834,3.128198624
3.308347612,3.128556252
3.311125389,3.128986597
3.313903167,3.12894702
3.316680945,3.128541946
3.319458723,3.129062414
3.3222365,3.129263639
3.325014278,3.129103899
3.327792056,3.128833532
3.330569834,3.129130125
3.333347611,3.129692078
3.336125389,3.129480839
3.338903167,3.129282236
3.341680945,3.12972641
3.344458722,3.129875422
3.3472365,3.129680634
3.350014278,3.129351616
3.352792056,3.129648209
3.355569833,3.129760027
3.358347611,3.129697323
3.361125389,3.129765034
3.363903167,3.130180836
3.366680944,3.130421877
3.369458722,3.130250692
3.3722365,3.129620314
3.375014278,3.13002634
3.377792055,3.130070686
3.380569833,3.129861116
3.383347611,3.129693508
3.386125388,3.130061626
3.388903166,3.130616903
3.391680944,3.130510807
3.394458722,3.130370378
3.397236499,3.130813122
3.400014277,3.131046772
3.402792055,3.131151915
3.405569833,3.13086915
3.40834761,3.130757809
3.411125388,3.130913496
3.413903166,3.131105661
3.416680944,3.130860329
3.419458721,3.131164074
3.422236499,3.131305695
3.425014277,3.131157637
3.427792055,3.131115437
3.430569832,3.131465673
3.43334761,3.13147521
3.436125388,3.131353617
3.438903166,3.131199121
3.441680943,3.131510973
3.444458721,3.131717205
3.447236499,3.13176012
3.450014277,3.13149929
3.452792054,3.131709814
3.455569832,3.132013559
3.45834761,3.131896973
3.461125388,3.131344557
3.463903165,3.131477833
3.466680943,3.131725311
3.469458721,3.13168478
3.472236499,3.131243229
