time/h,<Ewe>/V
0.266680827,3.014525652
0.269458604,3.020365
0.272236382,3.019338131
0.27501416,3.016106129
0.277791937,3.011782646
0.280569715,3.008423805
0.283347493,3.00629735
0.286125271,3.005547523
0.288903048,3.004819393
0.291680826,3.005835772
0.294458604,3.005971909
0.297236381,3.005971909
0.300014159,3.00756073
0.300014215,3.007039785
0.302791992,3.07835865
0.30556977,3.084805965
0.308347548,3.083312273
0.311125325,3.081623793
0.313903103,3.077558279
0.316680881,3.07424283
0.319458659,3.071595669
0.322236436,3.069825172
0.325014214,3.069308043
0.327791992,3.07042408
0.330569769,3.06936574
0.333347547,3.067190409
0.336125325,3.065584421
0.33612538,3.065975428
0.338903158,3.130371571
0.341680936,3.134457588
0.344458714,3.133880854
0.347236491,3.132724285
0.350014269,3.131392002
0.352792047,3.130268574
0.355569824,3.128251791
0.358347602,3.125778913
0.36112538,3.124875784
0.363903157,3.124020815
0.366680935,3.123270035
0.369458713,3.123407602
0.372236491,3.123639107
0.372236546,3.123924494
0.375014324,3.184238195
0.377792102,3.186595678
0.380569879,3.181484699
0.383347657,3.177657843
0.386125435,3.173961639
0.388903212,3.172725201
0.39168099,3.168727875
0.394458768,3.165470123
0.397236546,3.164620161
0.400014323,3.164289236
0.402792101,3.164700747
0.405569879,3.163162947
0.408347656,3.163332939
0.411125434,3.164449215
0.413903212,3.16450882
0.416680989,3.165400982
0.419458767,3.167501688
0.422236545,3.169857025
0.425014323,3.170759201
0.4277921,3.172405005
0.430569878,3.172430992
0.433347656,3.171760321
0.436125433,3.172645807
0.438903211,3.169908285
0.441680989,3.16646719
0.444458767,3.170037031
0.447236544,3.17199707
0.450014322,3.17198801
0.4527921,3.172148466
0.455569877,3.173122644
0.458347655,3.173072577
0.461125433,3.172505379
0.463903211,3.173731565
0.466680988,3.173974752
0.469458766,3.175135136
0.472236544,3.176355362
0.475014321,3.176706076
0.477792099,3.174271584
0.480569877,3.17425704
0.483347654,3.173780441
0.486125432,3.172527552
0.48890321,3.173803568
0.491680988,3.175515652
0.494458765,3.174814463
0.497236543,3.173900366
0.500014321,3.175645113
0.502792098,3.176771879
0.505569876,3.176421642
0.508347654,3.176147699
0.511125432,3.176895857
0.513903209,3.178309917
0.516680987,3.177181005
0.519458765,3.176524401
0.522236542,3.177442551
0.52501432,3.177065372
0.527792098,3.175941706
0.530569875,3.175265789
0.533347653,3.175771713
0.536125431,3.175545454
0.538903209,3.174272299
0.541680986,3.174852371
0.544458764,3.17600131
0.547236542,3.176142693
0.550014319,3.176276445
0.552792097,3.17636919
0.555569875,3.177481651
0.558347653,3.175875664
0.56112543,3.175755501
0.563903208,3.176316738
0.566680986,3.176898003
0.569458763,3.178911448
0.572236541,3.179138899
0.575014319,3.178794146
0.577792097,3.178563833
0.580569874,3.179858923
0.583347652,3.180681467
0.58612543,3.180921078
0.588903207,3.17937398
0.591680985,3.176464796
0.594458763,3.177549839
0.59723654,3.177603006
0.600014318,3.177953959
0.602792096,3.179219246
0.605569874,3.180164099
0.608347651,3.181637526
0.611125429,3.182260513
0.613903207,3.18155551
0.616680984,3.179869175
0.619458762,3.179131985
0.62223654,3.180743456
0.625014318,3.179860353
0.627792095,3.178548813
0.630569873,3.179315805
0.633347651,3.180957317
0.636125428,3.181563139
0.638903206,3.18285346
0.641680984,3.181585312
0.644458761,3.179585695
0.647236539,3.178270102
0.650014317,3.178122997
0.652792095,3.180240393
0.655569872,3.182133436
0.65834765,3.179879189
0.661125428,3.179501057
0.663903205,3.181043625
0.666680983,3.182032585
0.669458761,3.181536436
0.672236539,3.180187225
0.675014316,3.179144382
0.677792094,3.181235313
0.680569872,3.182456732
0.683347649,3.182101965
0.686125427,3.181718826
0.688903205,3.180959225
0.691680983,3.183202982
0.69445876,3.183329105
0.697236538,3.183276892
0.700014316,3.183362722
0.702792093,3.184231758
0.705569871,3.183653593
0.708347649,3.183128595
0.711125426,3.183092594
0.713903204,3.182573795
0.716680982,3.182331324
0.71945876,3.181259394
0.722236537,3.183235168
0.725014315,3.184127808
0.727792093,3.184363842
0.73056987,3.184544563
0.733347648,3.184905767
0.736125426,3.18378973
0.738903204,3.178271294
0.741680981,3.177185535
0.744458759,3.177933455
0.747236537,3.179067612
0.750014314,3.180247068
0.752792092,3.181571245
0.75556987,3.181409121
0.758347648,3.181272507
0.761125425,3.18239975
0.763903203,3.183879375
0.766680981,3.183463812
0.769458758,3.182329416
0.772236536,3.183357954
0.775014314,3.183961153
0.777792091,3.184397936
0.780569869,3.184690475
0.783347647,3.183912992
0.786125425,3.184486151
0.788903202,3.18548727
0.79168098,3.185504436
0.794458758,3.18337512
0.797236535,3.181810856
0.800014313,3.182687998
0.802792091,3.183336735
0.805569869,3.184416771
0.808347646,3.184823513
0.811125424,3.18544817
0.813903202,3.185944796
0.816680979,3.186168432
0.819458757,3.187805176
0.822236535,3.188020706
0.825014312,3.186416626
0.82779209,3.187250376
0.830569868,3.187279224
0.833347646,3.18914032
0.836125423,3.189230204
0.838903201,3.188200951
0.841680979,3.188622952
0.844458756,3.188247681
0.847236534,3.186646938
0.850014312,3.187012672
0.85279209,3.188350439
0.855569867,3.189681292
0.858347645,3.189988136
0.861125423,3.190735817
0.8639032,3.191237211
0.866680978,3.192567587
0.869458756,3.192302227
0.872236534,3.190635204
0.875014311,3.187826157
