time/h,<Ewe>/V
0.258347438,2.916035414
0.261125216,2.916583538
0.263902993,2.917157888
0.263903049,2.916965485
0.266680827,2.98547864
0.269458604,2.984967709
0.272236382,2.981528282
0.27501416,2.978873253
0.277791937,2.976488352
0.280569715,2.974744081
0.283347493,2.973571777
0.286125271,2.973263264
0.288903048,2.973046303
0.291680826,2.972597599
0.294458604,2.973016262
0.297236381,2.97275424
0.300014159,2.973521948
0.300014215,2.97398138
0.302791992,3.03471756
0.30556977,3.034273148
0.308347548,3.030187607
0.311125325,3.026806593
0.313903103,3.025038481
0.316680881,3.024482727
0.319458659,3.023737192
0.322236436,3.023953915
0.325014214,3.023528576
0.327791992,3.024095535
0.330569769,3.023417711
0.333347547,3.02380085
0.336125325,3.024828196
0.33612538,3.025440931
0.338903158,3.078883648
0.341680936,3.078195095
0.344458714,3.074622393
0.347236491,3.071533203
0.350014269,3.069139719
0.352792047,3.067884445
0.355569824,3.067756414
0.358347602,3.067652941
0.36112538,3.067610979
0.363903157,3.067008257
0.366680935,3.066312551
0.369458713,3.066409588
0.372236491,3.066687584
0.372236546,3.067087173
0.375014324,3.116887569
0.377792102,3.11549139
0.380569879,3.112383842
0.383347657,3.110872984
0.386125435,3.108382225
0.388903212,3.108028173
0.39168099,3.107412577
0.394458768,3.10671258
0.397236546,3.106371403
0.400014323,3.105812073
0.402792101,3.106571674
0.405569879,3.107496738
0.408347656,3.107690811
0.411125434,3.108244896
0.413903212,3.108373165
0.416680989,3.108430624
0.419458767,3.108093262
0.422236545,3.108022928
0.425014323,3.106799126
0.4277921,3.107596397
0.430569878,3.107939482
0.433347656,3.109186888
0.436125433,3.10955596
0.438903211,3.109504461
0.441680989,3.109382391
0.444458767,3.110505819
0.447236544,3.111183643
0.450014322,3.110584497
0.4527921,3.111096621
0.455569877,3.111910105
0.458347655,3.112716913
0.461125433,3.112485409
0.463903211,3.111901999
0.466680988,3.112011671
0.469458766,3.112187386
0.472236544,3.112533808
0.475014321,3.11339736
0.477792099,3.11377573
0.480569877,3.113960505
0.483347654,3.114595652
0.486125432,3.113955975
0.48890321,3.114199162
0.491680988,3.115082502
0.494458765,3.115627527
0.497236543,3.115108967
0.500014321,3.115125418
0.502792098,3.116366386
0.505569876,3.11671567
0.508347654,3.115096331
0.511125432,3.114577055
0.513903209,3.113441706
0.516680987,3.114285707
0.519458765,3.114017248
0.522236542,3.114954472
0.52501432,3.116343021
0.527792098,3.116009474
0.530569875,3.117114544
0.533347653,3.118499517
0.536125431,3.119003296
0.538903209,3.119158268
0.541680986,3.118792057
0.544458764,3.119321346
0.547236542,3.119084835
0.550014319,3.119972944
0.552792097,3.12023139
0.555569875,3.120517254
0.558347653,3.120186329
0.56112543,3.121222496
